"Tr","x1","x2","x3","x4","x5","y","failed"
0,1,0,0,5.52191025999953,0.895925716854425,97,FALSE
0,1,1,0,-17.8137810434097,0.417587408476479,49,TRUE
0,1,1,2,-10.8550771911805,1.50804465522165,1,TRUE
0,0,0,4,-5.12059341563155,-0.0566006291585524,23,TRUE
0,0,0,1,-2.87538876814966,1.80395181864777,51,TRUE
0,1,1,0,7.4135885163839,0.406212012711656,92,TRUE
0,1,1,1,-8.844832409005,4.28318583323699,51,TRUE
0,0,0,1,-2.96275782753784,-0.312904926071859,4,TRUE
0,0,0,0,-22.1380849832773,1.38996796658473,45,TRUE
0,1,0,0,-16.4588924267787,3.21637790950964,1,FALSE
0,0,0,0,-8.87338567951662,1.70246515439889,30,TRUE
0,0,0,0,6.30291507839586,6.00628756448675,100,FALSE
0,1,0,3,3.11480320502336,1.67219104333008,50,TRUE
0,0,1,0,7.71123138446755,0.427111111059805,50,TRUE
0,1,1,0,-7.97322128703771,1.81069107335382,63,TRUE
0,1,0,3,-2.63794354555442,2.38120013682857,49,TRUE
0,1,0,0,7.8851284977295,3.71726084706572,95,TRUE
0,1,0,1,-6.2134336720536,1.3907806256885,49,TRUE
0,1,0,0,-4.96465796747806,1.27896996049097,26,TRUE
0,1,0,2,17.9659862518121,0.462051390229629,53,TRUE
0,1,1,3,-8.99423252701328,0.368792877429804,2,FALSE
0,1,0,0,2.80806812906728,-2.43986880076528,34,TRUE
0,0,1,3,-16.2381996299508,1.55023225212834,31,TRUE
0,1,1,0,-8.56483670684894,4.31461701597116,49,TRUE
0,0,0,4,-3.59712950925808,0.249326009889064,50,TRUE
0,0,0,3,3.86408349987474,3.71173168475174,58,TRUE
0,0,0,0,-1.17214844315078,1.61818124419786,55,TRUE
0,1,0,0,-19.0622407345924,4.49098676580285,35,TRUE
0,1,1,3,-13.6313173881973,5.62505073730847,19,TRUE
0,1,1,1,-4.88684235544935,2.11037868585341,100,TRUE
0,0,0,3,-9.94448771442669,-1.61547052066426,1,TRUE
0,0,1,0,-8.48092439055119,1.03438965954982,49,TRUE
0,0,1,0,7.05625229133361,0.903023731628707,95,TRUE
0,1,0,0,-5.63376079154626,-0.00726104355262436,34,FALSE
0,1,0,0,-1.41413317329783,-1.58839602469287,100,TRUE
0,1,1,0,18.894086866252,1.22188594740962,95,TRUE
0,1,1,0,5.77052748077736,1.91466583037984,20,TRUE
0,1,1,0,-5.67676831295078,3.01183379324055,50,TRUE
0,1,1,2,21.4280249738355,6.35923100845147,100,TRUE
0,0,1,0,-10.3416485601603,2.67621160998973,52,TRUE
0,1,1,0,-10.1980166735059,2.37830621186596,25,TRUE
0,0,0,0,3.3244187115056,3.12622528313552,98,TRUE
0,0,0,3,5.35449530339446,2.07345021147715,50,TRUE
0,0,0,0,-0.59590901004988,2.36828781545208,44,TRUE
0,0,1,0,-3.22785051307196,3.6931690461323,50,TRUE
0,1,0,1,12.510750670454,1.17253367435843,100,TRUE
0,1,0,3,-15.4595780699983,-1.56018737826949,1,TRUE
0,0,1,0,0.301557333038247,-1.89154503300749,31,TRUE
0,1,1,3,-4.48803076748293,1.33901487648008,48,TRUE
0,1,1,0,3.06133304309897,2.28395410076132,58,TRUE
0,0,1,2,-5.27745866935763,1.0251509304737,50,TRUE
0,1,0,3,-1.04536165473059,6.67883592947271,44,TRUE
0,1,0,4,-3.75856304204088,0.58239475367364,71,TRUE
0,0,0,0,8.19793380857145,5.46109708177095,23,TRUE
0,0,1,2,-7.39491788810638,3.08100093494284,46,TRUE
0,0,1,0,1.83459667776711,2.58809950731098,96,TRUE
0,1,1,0,-7.84364231057119,2.85874669448164,54,TRUE
0,0,1,3,11.2148043391686,3.64825004657125,100,TRUE
0,0,0,3,-4.1287848564472,1.30034570503824,51,TRUE
0,1,1,1,-6.82625160342274,2.46515876629386,52,TRUE
0,0,1,0,5.24800294643829,2.63166309889847,98,TRUE
0,0,0,1,2.01752880109264,-2.28782829608641,47,TRUE
0,0,1,2,-11.0566036250039,1.52065873197721,44,TRUE
0,0,1,4,20.2829258318056,3.13770807521547,100,TRUE
0,0,0,0,-9.00073070826677,2.02430218159736,29,FALSE
0,1,0,3,7.06696138896862,4.16609082512216,50,TRUE
0,1,1,1,2.81364032043732,1.42186560602797,96,TRUE
0,0,0,0,0.942489719750625,2.61410903312036,55,TRUE
0,1,1,3,4.98930057811266,-3.70854812309524,51,TRUE
0,0,0,0,-6.96554765438647,3.20351324699928,36,TRUE
0,1,0,0,20.8596642152973,4.71329600631022,100,TRUE
0,0,1,2,14.4364171561159,-0.195852340475962,54,TRUE
0,0,1,0,6.92218375003688,4.60199372690214,23,TRUE
0,1,0,4,-13.890432901382,5.40001030564058,45,TRUE
0,0,0,3,-27.9837919290822,-1.49239080465228,20,TRUE
0,1,1,4,3.99096220204716,1.09647545636457,48,TRUE
0,0,0,0,-2.09082236206824,1.50587405397014,95,TRUE
0,1,1,1,5.77196546800613,-0.983786912549174,100,TRUE
0,0,0,4,-9.96915952476478,1.07107457041592,46,TRUE
0,0,1,1,17.4148718329865,1.12204604815859,97,TRUE
0,0,1,1,4.31344121052614,1.20129591304692,100,TRUE
0,1,0,0,0.45269611791371,2.94993870123409,47,TRUE
0,0,0,3,4.74602433246837,0.217670148058694,100,TRUE
0,0,0,1,-1.03164313923565,-0.182462079780624,3,TRUE
0,1,0,1,7.4216842367897,2.19072297208709,100,TRUE
0,0,0,0,3.75317368486589,-1.79462674837264,51,TRUE
0,0,1,1,7.84532426804724,-0.318056072486883,99,TRUE
0,1,0,0,-14.5817680105007,2.71441145137024,50,FALSE
0,0,1,1,-8.63404272618023,0.884824133419478,91,TRUE
0,1,0,0,-1.9108525247922,1.91560082656922,45,TRUE
0,0,0,1,5.21373831933894,1.37330672396812,63,FALSE
0,1,1,2,8.47568425080406,3.63486566985194,57,TRUE
0,1,1,1,8.87677524720242,3.16548655709298,10,TRUE
0,1,0,0,2.88592844286136,2.09433808610951,1,TRUE
0,1,0,1,-0.00971459931660235,-1.77705281661155,48,TRUE
0,1,0,3,2.93705504605209,2.01428800573397,36,TRUE
0,1,1,1,-5.71804533999767,3.7151706677274,96,FALSE
0,0,0,4,6.23610663348545,4.60398574016056,50,TRUE
0,1,0,0,11.0435520231564,1.55375419151516,99,TRUE
0,1,1,0,15.5437682923932,-2.12940384111383,27,TRUE
0,1,0,0,13.525302747063,-2.22183841507018,56,TRUE
0,1,0,0,-5.06349457541796,0.6021836661116,50,TRUE
0,1,0,3,-3.51235222072449,4.1902434825827,99,TRUE
0,0,1,1,6.95703722777678,1.69523990859355,96,TRUE
0,0,0,1,-5.26700459287856,3.69213055517856,59,TRUE
0,0,0,4,11.5751560338192,1.45194821456086,100,TRUE
0,0,0,0,-2.72068983370586,2.27900490619057,55,TRUE
0,0,0,1,1.53339359798117,3.36877277843298,51,TRUE
0,0,1,1,15.2568160057126,-0.420396989300706,100,TRUE
0,0,1,1,-13.4095179209668,5.6488996006289,46,TRUE
0,1,0,0,1.95702692236855,2.26976331595995,61,TRUE
0,0,0,0,8.84136921979639,3.73192118499362,100,TRUE
0,1,0,1,-5.17432007333225,2.22950494450346,4,TRUE
0,0,1,3,0.726432915482825,4.54380584009807,98,TRUE
0,1,0,0,9.04105196294121,1.92922576557264,51,TRUE
0,0,0,3,24.7657627634061,1.92876942385528,100,TRUE
0,0,0,3,3.37233477451667,-2.2642481810896,98,TRUE
0,1,0,2,-18.4887122757823,-0.752943192492403,48,TRUE
0,1,0,0,2.51087865399722,3.33937297391176,50,TRUE
0,1,0,4,11.2344256354232,2.20649376035078,62,TRUE
0,1,0,4,-5.40667935437709,2.15065613219632,51,TRUE
0,1,0,0,-5.02056177720021,-0.274442095510967,54,TRUE
0,1,0,4,13.2525269343462,5.09075215895047,51,TRUE
0,1,0,3,-1.01558765537403,3.32631904726636,50,TRUE
0,1,1,0,4.77819181026327,0.141141688393645,100,TRUE
0,0,0,0,-11.3277461468399,1.27558788790211,50,FALSE
0,1,0,0,-18.7217580348947,-2.18611840637709,28,TRUE
0,1,0,0,15.901398004783,0.76883637090431,100,TRUE
0,1,0,2,0.329023088920948,1.17105377876768,94,FALSE
0,0,0,1,2.30884510604842,0.899354676726993,98,FALSE
0,0,0,3,-2.82642009854909,3.46035291975953,27,TRUE
0,1,1,3,5.1935624121819,-0.11214553115061,65,TRUE
0,0,1,0,6.61916031963949,-0.969172153690337,1,TRUE
0,1,1,0,-7.62062446850934,0.256935567878493,51,TRUE
0,1,0,1,9.58938587143328,0.740736335820785,52,TRUE
0,1,0,1,3.18652407471065,3.91019409083216,100,TRUE
0,1,1,3,-8.56142297484041,3.35351623940594,51,FALSE
0,0,1,0,-5.26018958920211,1.67003131138332,48,TRUE
0,1,0,2,6.30812658521489,0.0127023411093781,99,TRUE
0,1,1,0,-4.88375591492865,6.20820746617382,54,TRUE
0,0,0,3,-7.02323844482851,2.07306497315452,32,TRUE
0,0,0,3,-14.3660245716286,1.08655197292494,31,TRUE
0,0,0,0,-3.1226127417752,-0.555979102268203,95,FALSE
0,1,1,0,14.798905950086,7.5376937213508,99,TRUE
0,1,0,3,8.59823230363315,0.259709619396084,98,TRUE
0,1,1,0,9.2545881709777,2.56363283077349,78,TRUE
0,1,1,3,15.224056108714,1.46625385122469,100,TRUE
0,0,0,1,7.2505519319411,-2.57640814581657,22,TRUE
0,0,0,2,14.3656179425659,3.78638926581858,98,TRUE
0,0,0,4,12.9789701513194,0.55222345048324,48,TRUE
0,0,0,1,-26.2452502958671,1.87760002311655,16,TRUE
0,1,0,0,-2.51650480561177,3.86953863669103,45,TRUE
0,1,0,2,12.4978722968577,3.09616325647489,49,TRUE
0,1,0,3,-2.96114324068371,3.99986889129399,92,TRUE
0,0,1,4,19.0335941319596,2.63460125577556,100,TRUE
0,0,1,3,-10.1807515779387,1.18948359762911,11,TRUE
0,0,1,0,-3.11184180123026,1.44350678379546,4,FALSE
0,0,1,4,-5.11696247984422,1.45015078588031,50,TRUE
0,0,1,3,-1.97242168248931,-0.835854912903294,53,TRUE
0,1,1,0,9.94163778384477,1.34900155193677,51,TRUE
0,0,1,3,-8.34411834099467,4.07057204283104,45,TRUE
0,1,1,3,-1.65339970745865,0.309877009939743,1,TRUE
0,0,1,3,-21.2055554037435,-0.734346906696757,46,TRUE
0,0,1,4,-4.89165026241513,2.19400380955812,32,TRUE
0,0,0,1,-4.31735969057406,4.41104958376572,47,TRUE
0,1,0,4,-13.3553047541193,1.36100199499748,49,TRUE
0,0,1,2,-0.0137002797839756,1.1921140265666,54,TRUE
0,0,1,1,0.796112860319788,3.77310374877815,59,TRUE
0,0,0,3,12.218225237241,0.866701030900728,100,TRUE
0,1,0,2,13.9527251926828,4.00602415888531,100,TRUE
0,1,1,3,-9.84218471604729,1.05967191664405,57,TRUE
0,0,1,0,-10.3742786258097,2.74807128594357,29,TRUE
0,0,0,3,7.30565026562132,2.27198636477193,100,TRUE
0,0,1,1,6.29545014992198,1.10558825486334,45,TRUE
0,1,0,1,2.34280938422388,2.3704895373418,55,TRUE
0,1,0,3,12.8602416404146,1.50021719811981,98,TRUE
0,0,0,3,-9.46008757142786,5.96002121433537,43,TRUE
0,1,1,0,3.85741564449771,1.36063223574006,100,TRUE
0,0,0,0,2.89852985961967,1.71255320152606,99,TRUE
0,0,0,1,18.6889968560025,3.24474649256546,100,TRUE
0,1,1,0,7.25620710407203,0.872542401153023,100,FALSE
0,0,1,3,-12.5817214727092,3.8114882850207,35,TRUE
0,1,0,3,1.93129705379336,1.40488237416928,53,TRUE
0,0,0,1,-3.90903060981852,5.39261584983419,6,TRUE
0,0,1,4,8.92065934524749,3.08293079031706,52,TRUE
0,0,0,4,-12.0522911928799,1.00546232151454,28,TRUE
0,1,0,0,-6.05565709885937,1.64977303644872,37,TRUE
0,0,1,3,-8.99825853689401,4.16400533867739,53,FALSE
0,0,0,0,7.46538103908829,2.62171590592323,60,TRUE
0,0,1,3,-7.30784038029195,3.4945446578839,53,TRUE
0,0,1,3,-6.70527115924162,3.57363210999553,52,TRUE
0,0,1,3,5.38171858415072,3.38217858720448,51,FALSE
0,1,0,3,14.3552542219852,0.610626468864091,51,TRUE
0,1,1,4,5.44118919748206,2.46634200196696,97,TRUE
0,1,1,3,-5.31965761563146,0.0845826926149904,48,TRUE
0,1,0,2,-7.13042194113223,0.452561025682538,91,TRUE
0,1,1,0,-15.7624154125086,-0.869856355291795,50,TRUE
0,0,0,1,5.21235526055483,2.35045449490872,99,TRUE
0,1,1,0,-5.78959822173742,2.01250291310947,4,TRUE
0,0,0,3,17.0240758711063,3.90748871590138,100,FALSE
0,0,0,1,-0.458671617967518,0.79915803842357,48,TRUE
0,0,0,0,0.474663462685356,0.879676938666524,34,TRUE
0,1,1,2,2.03213400698546,1.65911259457582,52,TRUE
0,0,0,3,5.14847729819581,4.32318804353381,98,TRUE
0,1,0,3,7.11650578374385,0.893561108879332,99,TRUE
0,0,0,3,12.5287879365016,3.92840331465283,100,TRUE
0,0,0,3,-13.2213956597501,3.13874189290349,1,TRUE
0,0,1,0,-5.21069623379439,3.87020619820736,55,TRUE
0,1,0,3,-13.9293193174565,3.72424785834981,45,TRUE
0,1,0,3,8.61368756616581,0.160404119579113,26,TRUE
0,0,0,3,14.8077932605892,3.5526774817986,27,FALSE
0,1,0,0,15.3904204252511,-1.86713076120679,59,TRUE
0,0,1,0,5.01050052215381,1.45486793800812,49,TRUE
0,1,0,2,8.68696693076247,-0.514761417827817,45,TRUE
0,0,0,1,-14.2510181725025,2.69873444441118,45,TRUE
0,1,0,0,-2.42173045230435,2.13568629297804,48,TRUE
0,1,0,0,7.19241744381573,2.448926375776,100,TRUE
0,0,0,2,5.020249314691,4.1529315749772,48,FALSE
0,0,0,2,-6.38303613761186,5.36403497336833,7,TRUE
0,0,1,0,7.72548583883643,5.11777926409185,100,TRUE
0,1,0,1,-0.85360268631257,4.78334203810496,48,TRUE
0,1,1,4,-0.977098387499211,2.33572194313603,48,TRUE
0,0,1,0,-6.2283560171875,-1.9266593854912,47,TRUE
0,0,0,1,-1.13410504250953,4.06589093504187,25,TRUE
0,1,0,0,-4.09981013270848,3.55083662782706,50,TRUE
0,0,1,0,7.95159931809661,3.00589342901563,57,TRUE
0,1,0,0,-9.21799150454483,0.779635671200996,24,TRUE
0,0,1,1,3.84028875684998,1.65058467074185,97,TRUE
0,1,1,0,-9.56330783122731,3.06690273840803,91,TRUE
0,0,0,1,-0.332525186972582,0.229385840708066,28,TRUE
0,1,0,0,-4.68665014111727,3.87982497298408,96,TRUE
0,0,0,0,-1.73165532036579,0.519752196497286,93,TRUE
0,0,0,1,-11.3024710469498,1.33212838700316,49,TRUE
0,0,0,1,-3.68055022172347,3.37988529096588,97,TRUE
0,1,1,3,-10.6213021039095,2.31033080582681,1,TRUE
0,0,0,0,2.28689837455803,2.24441243834671,49,TRUE
0,0,0,3,17.9425229227889,0.750035462188389,98,TRUE
0,0,0,0,1.36155848580009,3.81363035350815,51,TRUE
0,1,1,3,-12.937006701553,2.15565806760193,4,TRUE
0,0,0,0,-4.04890373116381,3.89549615226894,55,TRUE
0,1,0,1,-4.92237020879051,0.662979008596693,49,TRUE
0,1,1,1,9.06134597773783,0.832146199032117,100,TRUE
0,0,0,0,11.2168105180228,3.06162297616133,95,TRUE
0,0,0,3,-15.9031570654083,2.93413200032719,50,TRUE
0,0,0,0,6.2916867267563,1.1688505665278,56,TRUE
0,1,1,3,13.7783971223987,5.82088238751562,100,TRUE
0,0,0,0,-10.5751423071741,0.698841875790222,51,FALSE
0,1,0,3,2.70327032880248,4.3033954239558,51,TRUE
0,0,0,3,12.0357529193212,0.474846248543592,98,TRUE
0,1,1,3,-10.7995881690179,5.1332945796914,46,TRUE
0,0,1,3,-0.348892988206622,-0.417854288672775,98,TRUE
0,1,0,3,-24.3555811061097,9.24572119626906,32,TRUE
0,0,1,3,-19.2146032766174,-1.12791139647145,4,TRUE
0,1,0,2,6.52664506088368,1.478387669153,88,TRUE
0,1,0,0,9.14064602289992,4.84511328632684,51,TRUE
0,0,0,0,-9.87656703231121,0.969010604248361,51,TRUE
0,0,0,3,-14.6184409277037,4.31747908495867,50,TRUE
0,0,0,0,-1.08482925799279,5.96465102580875,26,TRUE
0,1,1,3,3.08519027159492,4.04384513755076,37,TRUE
0,1,1,1,8.47593540667816,-0.943331301957731,53,TRUE
0,1,0,0,9.23569125039143,3.17069056969342,53,TRUE
0,0,0,0,13.3747375363303,2.36000062176294,57,TRUE
0,1,1,3,-9.85713574343464,1.04005638500917,25,TRUE
0,1,0,0,4.07050809334676,4.01362892061165,96,TRUE
0,1,1,1,8.29397015627471,1.87862245962877,97,TRUE
0,1,0,3,10.4795369775269,2.28774438800756,100,TRUE
0,0,0,1,7.08497297178906,5.46435794405579,95,TRUE
0,0,1,0,5.5691927942931,0.732372847956313,99,TRUE
0,1,0,1,4.06185865934931,0.382371070527263,98,TRUE
0,1,0,3,7.57119229814275,0.972771120988547,55,TRUE
0,0,0,4,-6.16984340779403,1.08089727319113,29,TRUE
0,0,1,2,-6.41736378491121,1.39517826863001,32,TRUE
0,1,0,1,20.1800784768552,2.96916416005932,100,TRUE
0,1,0,1,7.88613976429612,-0.737520326638613,52,TRUE
0,1,1,3,-0.654373481782564,1.05953487464692,49,TRUE
0,0,0,1,-14.6608254769129,1.24013940479434,4,TRUE
0,1,0,0,-4.85466762137062,7.35394865452339,51,TRUE
0,1,0,3,5.66055520146809,1.64071127673076,96,TRUE
0,1,0,0,-16.1536079175246,1.42799350338602,4,TRUE
0,0,0,0,6.91164157518078,1.74843044315509,100,TRUE
0,1,1,0,-6.27032226195463,5.04842544462788,47,FALSE
0,1,0,2,4.81911132743636,0.0015797647678788,50,TRUE
0,1,1,1,-7.5651964360088,3.09853968421471,33,TRUE
0,0,1,1,16.6421654962834,2.45956992982283,100,FALSE
0,0,1,0,6.7074630433201,0.972840986387016,50,TRUE
0,1,1,0,-5.25732803495281,1.01956585447847,64,TRUE
0,0,1,1,5.44008688486102,0.860891061486736,100,TRUE
0,1,0,0,12.5486546149622,-1.13652961306965,54,TRUE
0,1,1,2,7.85746967823756,-2.26328969791152,100,TRUE
0,1,0,3,-4.90315053782696,4.3151983434882,50,TRUE
0,0,1,0,8.00683106926421,1.85072299922647,53,FALSE
0,1,0,0,3.58464328405454,0.988640744515152,45,TRUE
0,1,1,2,3.13725753973727,2.52669164336047,46,TRUE
0,0,0,0,1.97003441959948,0.697207326442367,50,TRUE
0,0,0,4,9.67446029815079,1.18387223700045,100,TRUE
0,1,0,0,-3.50201022091907,4.56469099496852,50,FALSE
0,1,1,0,-8.35544940771626,1.42893384378194,36,TRUE
0,1,1,0,-2.40202918182883,1.01311122564998,46,TRUE
0,0,0,0,-21.1038838520254,5.5905372374875,5,TRUE
0,0,0,3,-13.3555417166941,2.98711707943371,2,TRUE
0,0,1,0,9.87762508843745,2.33433053799584,99,FALSE
0,0,1,3,-9.24128918467537,2.36198266296272,50,TRUE
0,1,1,0,-1.1608509788816,2.07919343444975,48,TRUE
0,1,0,3,-5.76742953031034,1.55327227048327,53,TRUE
