"Tr","x1","x2","x3","x4","x5","y","failed"
0,0,0,0,2.62811193415572,-5.30259768256306,51,TRUE
0,0,1,1,8.35888096083437,-2.23400604960223,49,TRUE
1,1,1,0,7.48488117895556,-3.33596471608455,100,TRUE
0,1,0,2,-5.82133976914832,-1.69776030206321,46,TRUE
0,0,1,0,-3.76497914162356,1.73254914777042,7,TRUE
1,1,1,0,4.28356648081815,-3.47186638880175,100,TRUE
1,0,1,0,10.9615849405148,5.75846585522745,100,TRUE
0,1,1,1,5.67508275949233,-2.1645162598624,5,TRUE
1,0,1,0,3.24856103882306,1.82472505236271,50,FALSE
1,0,1,0,-6.97686762935909,0.0441771689987469,11,TRUE
1,0,1,0,1.81746715742974,7.74146396249112,46,TRUE
0,1,1,3,-2.69323749093049,-1.69987720767086,15,TRUE
0,1,0,0,-5.30284677837341,-1.26010272739187,42,TRUE
0,1,1,0,-11.0687777221839,0.187623845242516,12,TRUE
1,0,0,0,-2.04594767488172,2.44995815367276,53,TRUE
1,0,0,1,-0.0140356354986153,-1.1823201681885,47,TRUE
0,1,1,1,1.3898727068165,-5.05045380996459,1,TRUE
0,1,1,0,3.82581512567445,-2.4478648418565,7,TRUE
1,1,1,4,-0.987495965236512,1.40336029423511,43,FALSE
1,1,1,0,4.597377170428,-1.89895021588886,100,FALSE
0,0,1,0,11.7070433391882,6.33919649067745,100,TRUE
1,1,1,2,0.0225187614847044,-3.61152181446661,100,TRUE
1,1,1,0,10.7721829561043,-11.643952577209,46,TRUE
0,0,1,0,-5.62611298154248,-2.45668277683186,5,TRUE
1,0,1,3,9.80883777746754,-2.96635974494466,100,TRUE
0,0,0,1,9.41257331002403,0.43493343054719,23,TRUE
0,0,1,1,6.49118102012424,-5.11755496671059,14,TRUE
1,0,1,0,-0.703673977116878,0.243523411487235,53,TRUE
0,1,1,1,17.2634302018987,-9.94080324841189,100,TRUE
1,1,0,3,14.2616298925975,1.05724783851504,100,TRUE
0,0,0,0,-3.02557037882872,-5.20313947860817,41,FALSE
1,1,1,0,-3.47680967134789,2.31143111285276,99,TRUE
0,1,1,0,-4.71332191104477,2.01364023655191,48,TRUE
0,0,0,3,21.8661959681507,2.17958071741648,100,TRUE
0,0,1,0,-13.1730337950542,-5.42880093677196,39,FALSE
1,0,1,0,-7.23475982250452,-1.08678793207769,1,TRUE
0,1,1,0,3.30701098224961,-3.01333356103788,15,TRUE
0,1,1,2,2.903450489146,-3.41667833564993,46,TRUE
1,1,1,0,-1.43755960349704,-6.07572633101744,2,TRUE
0,0,1,0,-1.68337870066836,0.925082716023621,9,TRUE
0,0,0,0,-2.78043811782835,8.30028412032173,100,TRUE
0,1,1,2,-2.18699455094126,1.77439995316593,43,TRUE
1,1,1,0,-14.8206956151371,2.95571939029738,1,TRUE
1,0,0,3,6.91871608539125,-1.69361631613631,100,TRUE
1,1,1,0,9.37361239010229,-2.52891502756589,41,TRUE
1,1,1,2,14.0945456073986,-2.12497128875425,6,TRUE
0,0,1,0,-20.5201148192436,-2.31122476987222,3,TRUE
0,0,1,0,0.0264550105844776,-0.0598375557772393,3,TRUE
1,1,0,0,-0.751742275825016,0.0878263274885462,100,TRUE
1,1,1,2,8.26117323433611,-0.356554964882577,100,TRUE
0,1,1,1,18.4711448484198,-3.73679768512306,100,TRUE
1,0,0,0,-9.05640443897615,1.06147578778074,49,TRUE
0,1,1,0,-10.857333664067,5.80800458441108,48,TRUE
0,0,1,0,6.09572902136537,-2.88640322243251,100,TRUE
1,1,1,0,-5.8899195614455,-2.2786875118747,100,TRUE
0,1,1,0,7.44759810687646,0.312980943951608,100,TRUE
1,0,1,0,-0.277303732263597,0.453871365901684,6,TRUE
1,1,0,0,-1.79654744118444,0.372876976280651,100,TRUE
1,0,1,4,13.8455537063214,4.39824546922776,54,TRUE
1,0,1,0,-2.14059062516897,0.448746240346267,48,TRUE
0,1,0,0,-4.37039252701705,4.83196253540506,45,TRUE
1,0,1,0,7.19717870631822,-0.481615408617884,100,FALSE
0,1,1,2,-2.41486731057091,0.372882085549445,15,TRUE
1,1,1,0,-6.27068949100266,4.18165777007337,100,TRUE
1,1,1,1,4.72340194168202,4.23208268237706,100,TRUE
1,1,1,4,-2.72178229678596,1.5446345990729,3,TRUE
0,1,1,0,4.9462287172061,-2.32821946069753,37,TRUE
0,0,0,3,0.957720847109783,-8.98740772214862,12,TRUE
0,1,0,0,-14.0404109185307,-4.88322187404514,7,TRUE
0,0,1,0,2.23413879766286,-1.2114220711694,8,TRUE
0,1,1,1,-1.09028014751973,5.5042034698225,1,TRUE
0,1,0,0,-17.9502927505431,-4.51071098689993,1,TRUE
0,1,0,0,6.70151451302555,0.696405558600972,47,TRUE
1,1,1,0,7.88567397431891,-6.22973341700839,44,TRUE
0,1,1,0,-10.0999535075549,-1.98726778262354,1,TRUE
0,1,1,0,-4.89483709106,2.39160918206049,37,FALSE
0,0,0,0,-0.584828214926702,-3.1571584520296,10,TRUE
0,1,0,3,3.17307360174065,-2.37879910745565,13,TRUE
1,0,1,0,-6.42846646408225,-1.35007699721734,41,TRUE
1,0,0,0,-3.01068638186694,1.34834219577992,100,TRUE
0,1,1,0,0.880147303873386,0.768986262809005,45,TRUE
0,1,1,4,1.59682541695736,3.56471455184588,100,TRUE
1,1,1,0,8.56200565823663,-3.32898427168485,44,TRUE
1,0,0,0,6.23372146863842,-3.67841024397486,41,TRUE
0,1,0,0,-7.32326630739667,-4.97976822648514,46,TRUE
1,1,1,0,-3.92648310732028,-2.96495386024058,49,FALSE
0,1,0,0,-13.3900489070599,-1.55909695855927,10,TRUE
1,0,1,4,-3.05318454066073,3.31549696426373,50,TRUE
0,0,0,0,-5.03319965340515,1.58182437418725,40,TRUE
0,0,1,0,-4.97761351341263,2.73112289646145,14,TRUE
0,1,1,0,1.40093709745329,-4.19371090911991,47,TRUE
1,0,0,0,-4.06406439698556,-2.24498128276167,6,FALSE
1,0,1,3,-0.233563520176446,4.59328956599456,100,TRUE
0,1,0,0,12.7572414074496,2.31031285200916,100,TRUE
1,1,1,3,1.23219177871407,0.276894397214086,100,TRUE
1,1,1,1,-1.64962146333411,2.33039628692897,40,TRUE
1,0,1,0,-11.9946703518789,-5.09421114544483,16,TRUE
0,0,1,1,-3.50902658037403,10.4778088347348,100,TRUE
0,0,1,0,10.7770206385159,2.31424500824517,39,FALSE
0,1,1,0,2.75762851892286,13.5891008639921,100,FALSE
0,1,0,0,5.74212924533208,-1.01718732202031,100,TRUE
1,0,1,0,-6.67388856790399,-0.218719506150828,43,TRUE
1,1,1,0,-3.34089522147701,0.318090749604611,45,TRUE
0,0,1,0,-21.0007577266601,2.57587470966185,1,TRUE
0,1,1,0,8.19396285882205,-1.98821661225908,100,TRUE
1,0,1,0,-2.62236842324379,-2.92942324359365,3,TRUE
0,0,0,4,-5.16111737235679,8.754510403614,43,TRUE
0,0,0,4,8.64354279879153,-2.76320156690598,100,TRUE
0,1,0,0,-3.68963668060547,-4.96646310114175,18,TRUE
0,0,1,0,5.39919011924587,0.571480235312794,39,TRUE
1,0,1,0,1.84138297050774,0.720287722490621,47,TRUE
1,0,1,4,5.98650019391675,1.70543525488356,46,TRUE
0,0,1,2,10.7681470261037,-5.98616996511684,5,TRUE
0,1,1,0,2.97993634845797,-3.90075780643315,43,TRUE
1,0,1,1,5.28067392859084,2.14984861966145,44,TRUE
0,0,1,0,23.9096646206063,-7.26498142719182,100,TRUE
0,0,0,0,7.41108963143654,-0.413271413993446,100,TRUE
0,0,1,1,1.96450742139345,-3.33904388969445,49,TRUE
0,0,1,0,-3.20347199510213,-0.0739271089021916,13,TRUE
0,0,1,0,-1.94396405806705,1.7339514098521,100,TRUE
0,0,0,0,-16.5379070550877,0.541558287232675,9,TRUE
0,1,1,3,10.3489688206122,-0.0802098668874773,9,TRUE
1,0,1,0,14.0604474077618,5.44506587431859,51,TRUE
1,1,1,0,-4.42272563745703,3.66303958932852,100,TRUE
0,1,1,0,-8.19907114066714,-1.62826815509681,33,TRUE
1,1,1,0,-0.852579977811466,-0.32716300405346,100,TRUE
1,0,1,0,2.3637227450938,6.14920062668224,100,TRUE
0,1,1,0,0.398129404058345,0.701027332219148,100,TRUE
1,1,1,0,4.38358758900792,1.83406038447725,51,TRUE
1,1,1,0,5.04410005757425,-3.57269614063756,54,TRUE
0,1,1,0,-5.61385159481161,-5.53848912454253,50,TRUE
1,0,1,0,3.1108959760578,2.06261923104828,54,TRUE
1,1,1,3,8.56144883620892,2.08656899315776,100,TRUE
1,1,1,0,-4.05396254370027,-2.99169169240231,4,FALSE
0,1,0,0,6.93067846011132,0.330797200087055,100,TRUE
1,1,1,0,-2.04047805897947,3.09120522002476,53,TRUE
0,0,1,3,-5.96012805309513,6.30582930788959,44,FALSE
0,0,1,0,-11.2942948566507,2.68493306417601,40,TRUE
0,1,1,0,-12.2099038659677,-3.42069351908629,13,TRUE
1,1,1,3,-20.7777009120303,-2.27112923632729,35,FALSE
1,1,1,0,15.7963046952836,4.63614822120307,100,TRUE
1,0,1,0,5.16900536344272,-2.49339217137004,42,TRUE
1,0,0,0,10.5627635218327,7.84431362837471,100,FALSE
0,0,1,0,5.49858022994202,-4.90167227798358,51,FALSE
1,1,0,3,11.0251259921108,4.62295155791355,100,TRUE
1,0,1,0,3.77463853229469,2.26200956668508,100,TRUE
0,0,0,0,-7.79887969590472,-0.406132057881555,23,TRUE
1,1,1,0,-19.1190519911895,5.57402821561045,34,TRUE
1,0,1,4,-17.4815026104287,3.72699711971072,42,TRUE
1,1,1,0,9.93230353625148,-0.298753720975093,12,TRUE
0,1,0,0,-2.53667363975475,1.61776052144174,100,TRUE
0,1,0,2,7.08782466079779,-6.06552539609352,46,TRUE
0,0,1,3,8.24996630362275,6.0340778921994,100,TRUE
1,0,0,0,3.76160658387445,-1.07130869568189,100,FALSE
1,1,0,0,-0.194902809881746,3.08791804745052,100,TRUE
0,1,1,3,6.21698697042767,2.45935275937492,5,TRUE
1,0,1,4,19.6668566663919,1.54425010332839,100,TRUE
1,0,0,0,2.17135417391557,-6.48508085831489,43,TRUE
0,1,0,0,-3.01151787827472,-4.69746354403421,13,TRUE
1,1,0,0,3.42340046294101,-1.78295654402965,49,TRUE
0,0,0,1,-0.762430294429699,-0.587119407494052,51,FALSE
1,1,1,0,0.407750163114351,9.61584280997936,14,TRUE
0,0,0,3,-3.56818765243891,-3.76758965848422,46,TRUE
0,0,0,0,-9.17303952830811,-0.813697063512475,17,TRUE
1,1,1,0,2.21177123047062,3.2536009708976,51,FALSE
1,0,0,0,-4.56905987164418,3.96005393461848,50,TRUE
1,1,1,0,-3.43528545836541,-6.13356649304089,1,TRUE
0,1,1,3,-2.20173401601135,3.28752736670823,39,TRUE
1,0,1,3,-6.65269388272806,-1.91607554876856,7,TRUE
0,0,1,0,1.91824873518348,-8.44729446591988,49,TRUE
1,1,0,0,-0.0274326026240743,-1.6980313664067,7,TRUE
0,1,0,4,-14.049826924865,-1.20231677126272,7,TRUE
1,0,0,0,5.9143606583053,-4.34138175615648,6,TRUE
1,1,1,0,5.06438922596477,0.0411072960216039,51,TRUE
0,1,1,1,-3.44319414399854,-3.14138186279605,41,TRUE
1,1,1,4,5.04989564146666,0.102086282237259,52,TRUE
1,1,1,0,-0.315711104535367,-1.26637275275115,45,TRUE
1,0,1,3,-11.4764488500979,0.353120019255169,36,TRUE
1,0,1,0,3.40048509155075,4.50157157869966,100,TRUE
1,1,0,3,-9.31826574269427,-3.35014498298645,4,TRUE
0,0,1,0,-5.98922569319576,8.02265290440588,26,TRUE
0,0,1,0,7.68197331713896,0.540990024012931,6,TRUE
0,1,1,1,0.589952493528237,-3.95919929213289,42,TRUE
0,1,0,0,-3.3469026375726,-2.36533439880047,100,TRUE
0,0,0,0,-10.2217186076085,1.67665078074093,10,TRUE
1,0,0,3,-7.73049984786278,3.59031102429957,9,TRUE
0,1,1,0,0.964610503214757,-2.56172943722382,45,TRUE
1,1,0,0,-12.589643246923,0.050954434890162,40,TRUE
0,1,1,0,-11.0266843945983,1.60110403226627,10,TRUE
0,1,1,1,-9.08268125873162,1.46485911558453,22,TRUE
0,1,1,1,15.483980811061,5.57275222311171,100,TRUE
0,1,1,0,-11.1675329217633,1.96159772879604,46,FALSE
0,0,1,0,-4.8675457399078,-6.51013748320916,36,TRUE
1,1,1,0,-11.4938747390519,3.50818122449758,47,TRUE
0,0,0,0,2.46653291574508,9.1207683391888,100,TRUE
0,1,1,0,-5.50282467092224,-11.5675886498419,13,TRUE
1,0,0,3,7.52582063855338,-1.19233243662875,55,TRUE
0,1,1,2,0.669971455210764,1.40646524576492,50,TRUE
0,1,0,0,-0.902960183013654,-4.86228265718755,11,TRUE
1,1,1,4,-7.78641643533629,2.58811785785403,7,TRUE
0,1,1,1,1.09719465907551,-1.87417716969205,100,TRUE
1,1,0,0,-9.45788478570155,3.24308634289281,47,TRUE
0,0,1,3,-7.72908209325154,0.700309718040778,44,TRUE
0,1,0,1,1.03835867069295,6.17057952874567,100,TRUE
1,0,0,0,-0.150523512519712,3.83016554695811,100,TRUE
0,0,0,0,-5.45901080063505,2.10299785837517,8,TRUE
1,1,0,0,1.89135987360244,4.25444620512934,100,TRUE
1,0,1,4,-4.58217991056566,0.384047122035838,42,TRUE
1,1,1,0,-5.54578635707573,6.69483397756926,51,TRUE
0,1,1,3,-1.16374137707048,4.58987855331841,38,TRUE
0,0,1,0,-11.4645668847515,0.788888703416841,6,TRUE
0,1,0,0,-2.82736527338781,-9.96764020316202,11,TRUE
1,1,0,0,-5.44109028614123,-0.341609398476605,40,TRUE
0,0,1,3,-3.0232764590204,-8.23521599745251,21,TRUE
0,0,0,0,-1.04406333716933,6.31625133484276,100,TRUE
1,0,0,0,-0.104453203446127,-5.81099573467954,2,TRUE
1,1,1,0,1.9417024590492,0.0850766995910952,11,TRUE
0,1,1,3,-10.1163334037578,3.10235376812273,100,TRUE
0,1,1,0,12.9217974877787,-0.190594455550567,100,FALSE
1,0,1,0,6.52699172189372,-3.41602084392934,50,TRUE
0,0,0,0,-2.13194250581179,-9.5533433427438,3,TRUE
0,0,1,0,3.64675413092302,3.69096652538372,100,TRUE
0,1,1,0,6.09384568836278,-5.69439742080955,39,TRUE
0,0,1,0,-4.72785909975973,0.61260809395959,11,TRUE
0,1,1,0,4.98845405031364,-3.24523118093477,46,TRUE
0,0,1,3,1.96303565960358,2.40738918024644,11,TRUE
1,1,1,0,-2.32041130366892,0.357636712289874,54,TRUE
1,0,1,0,0.743820119407829,-2.76734473448569,50,TRUE
0,1,1,1,-7.91234719715014,-0.91275739530969,43,TRUE
1,0,1,3,-7.54151472726473,6.66076864675103,5,FALSE
1,0,0,4,-0.825853170089502,-3.90043581512258,11,FALSE
0,1,1,0,-10.5517008363997,-4.90836318680277,1,TRUE
1,1,1,0,-1.63517940488602,-9.00985627504553,11,TRUE
1,0,0,0,1.21184138530783,-0.218664049557765,100,TRUE
0,1,1,0,-2.04804420575302,-2.36857384806292,9,FALSE
0,1,0,3,0.170666448637313,0.060612500162236,49,TRUE
0,1,0,0,5.66350012369477,-2.54022276138986,100,TRUE
1,1,0,3,1.116564892879,1.59157925274609,100,TRUE
0,1,1,0,8.44522337344647,2.29084201911911,100,TRUE
0,1,0,1,-1.74556285938533,-0.209361908883118,7,TRUE
1,1,1,0,2.0244519288792,-0.515809064754047,48,TRUE
1,1,0,0,-9.60677371072971,-2.31488853775395,53,TRUE
1,1,1,4,6.91414858942363,6.92109488074713,100,TRUE
1,1,0,0,5.23295339514239,-5.72523071117062,41,TRUE
0,1,0,0,-10.9674553210636,3.71427348620817,15,TRUE
1,1,0,0,4.57665462798026,-2.40075168494425,100,FALSE
0,1,0,0,-5.09527340833464,-0.288338717235193,49,TRUE
0,0,1,0,-5.61154995049723,-2.53075541719724,12,TRUE
1,1,1,0,2.70257441012142,-4.45069210033152,40,TRUE
1,1,1,0,-2.19206648759878,-2.47836071793761,15,TRUE
1,0,0,4,8.16148134642113,0.399260926036757,100,TRUE
0,1,1,0,10.0817000249765,-8.53754271526092,46,TRUE
0,1,1,0,-5.97370884005751,4.29225579117587,15,TRUE
1,1,1,0,2.52065920446108,-5.90272219037517,41,TRUE
1,1,1,0,-2.85671159425196,-1.92094471778311,1,TRUE
1,1,1,0,-7.0566937002877,3.34754661759409,7,TRUE
1,0,0,2,-8.07344916396342,-0.582817065745962,7,TRUE
0,1,0,0,-0.0428976825023284,0.472685263703138,5,TRUE
0,1,0,0,-0.892673976528052,3.22646817027703,99,TRUE
1,0,1,0,-7.59959373422431,-1.37290587001384,38,FALSE
0,0,0,1,-0.860353143384998,10.1604902987898,54,TRUE
1,0,1,0,9.44093159837407,-3.93609281073961,100,TRUE
0,1,0,0,-5.40486570217399,1.00327700286962,40,TRUE
1,0,0,0,-3.8556508057323,-2.95823536605003,39,TRUE
0,1,1,0,-4.49261467289152,-0.44803787977901,47,TRUE
1,0,1,0,-11.3647872927233,-0.278472760802178,39,TRUE
0,0,1,0,-5.47486056514214,3.5438593875544,49,TRUE
1,0,1,2,-11.225570169962,-8.62584990485477,1,TRUE
1,0,1,0,18.1107659656554,2.94277095082402,100,TRUE
1,1,0,0,-12.7755955914458,3.72902940570894,7,FALSE
0,0,1,0,-1.59455093998806,2.88708019832927,47,TRUE
1,1,1,0,-2.69050564312992,-0.051987614399696,100,TRUE
0,0,1,0,1.12712860773952,-2.06250302533718,47,TRUE
0,0,0,4,-12.4497698263381,-3.98944807120507,10,FALSE
1,1,1,1,-4.61451163639307,-5.23028948338814,1,TRUE
0,1,1,0,0.51730511698139,-3.20781084039643,48,TRUE
1,0,1,0,11.9688682662584,3.64085170326779,100,TRUE
0,0,1,0,4.3188541499591,1.71240274765332,4,TRUE
0,0,1,0,-14.7977752802944,1.74849516559952,35,TRUE
0,1,1,0,25.5462407981911,-3.52537639097248,100,TRUE
1,0,1,0,-15.7911363301817,0.182180364626017,36,TRUE
0,0,0,0,13.6263588189208,0.234796079077473,53,TRUE
1,0,1,0,2.66537217660705,-1.37444103389074,5,TRUE
1,1,0,0,8.54437132782219,4.72005561332979,100,TRUE
1,1,1,0,3.44629910426863,1.78938070447646,13,TRUE
1,1,1,0,7.45410848612045,-2.20953460329412,100,TRUE
0,0,1,0,-8.85911790187021,1.31595578284907,5,TRUE
1,1,0,0,-0.184446643488656,-2.34491305538893,54,TRUE
1,0,1,0,-1.81321206130369,3.1427205055294,8,TRUE
1,1,0,0,-0.867442520082221,7.9183113952198,100,TRUE
1,1,0,1,7.47147795352736,3.51214083157961,100,TRUE
1,0,1,0,10.489396077976,5.46308096887628,55,TRUE
0,1,1,0,-9.68541410313919,4.38547916923604,2,TRUE
0,1,1,0,-13.8532808632833,2.05770131976604,44,TRUE
1,1,1,0,0.786884925346925,3.74857070640839,68,TRUE
1,1,1,0,5.16782455665507,-3.83523479648294,100,FALSE
1,1,1,1,0.911086444072936,2.37960610622164,39,TRUE
1,1,1,0,11.0637186070483,0.644234725711478,6,TRUE
1,1,1,0,5.83620649136541,-0.533846938909374,8,TRUE
0,0,1,0,-8.50854873409984,-0.255606277075069,6,TRUE
0,0,0,3,-3.46333486706405,4.19365206452428,50,TRUE
0,1,1,0,8.36057906060705,-2.3650827988058,99,TRUE
0,0,1,0,-19.3470904401323,-2.1017695511097,6,TRUE
0,1,1,0,-16.4408026824526,-2.0286539912521,43,TRUE
1,1,1,0,-3.3556775848439,-6.50355574670579,47,TRUE
1,0,1,0,-16.9983683809192,-3.47626222610123,9,FALSE
0,1,1,0,-4.62803406818121,-1.98347739561322,45,TRUE
1,1,0,0,-7.91814266160432,-0.237998794438305,53,TRUE
0,1,0,3,-4.51171930324848,1.98584152088067,41,TRUE
0,1,0,0,-4.94454744469492,12.4315534279468,99,TRUE
1,1,1,3,1.60818338934123,-9.64876390753697,41,TRUE
1,1,1,1,-10.0628873431533,-0.673428044541673,1,TRUE
1,1,0,0,8.73256699067588,4.57979798591907,45,TRUE
0,1,0,0,-6.84557837272718,-4.9881272632485,99,TRUE
0,0,1,0,0.949618536181468,7.98260172263917,100,TRUE
0,0,0,2,2.62446116476965,-2.87625302515325,11,TRUE
0,0,1,4,-1.82526816855497,0.698611979928142,50,TRUE
0,0,0,0,-9.75607621733314,-2.13617739620289,43,TRUE
1,1,1,1,-3.64212216459537,-1.88303933656142,2,TRUE
1,0,1,0,1.76788626601885,-5.79045471099401,48,TRUE
0,1,1,0,13.2289426601074,1.81974759348124,100,FALSE
1,1,1,0,-8.14900886147917,2.35921098499296,48,TRUE
1,1,1,0,-2.52702910352806,-2.23592255233971,41,TRUE
0,1,1,0,17.142673635231,7.08487705825193,100,TRUE
0,0,1,0,-4.18377272554758,2.95179115982565,35,TRUE
0,1,0,0,-4.8117551662197,0.603186899497516,9,TRUE
0,0,0,0,-9.02937950435862,2.20082829343848,100,TRUE
0,0,0,0,-3.04632504832421,-7.92790239533482,2,TRUE
0,1,0,0,2.22761867732974,2.24292029261617,13,TRUE
1,1,1,0,-22.1069225657337,8.92753405889034,44,FALSE
0,0,1,1,-12.5160501868722,4.20468973549009,43,TRUE
1,1,0,0,14.1618479680087,-5.03239165822439,53,TRUE
0,0,0,3,7.42672263840867,2.15503405663681,100,TRUE
0,0,0,1,-6.96626322542249,3.6938083818676,41,TRUE
1,1,1,2,-6.38132057449871,1.60677354745302,50,FALSE
1,0,0,2,-3.0373129324953,-1.49814892280324,49,TRUE
1,0,1,0,9.57507943800216,-3.51440900161075,43,TRUE
1,1,1,0,2.82005577848665,-1.29511328429721,48,TRUE
0,0,0,0,-13.1790570902201,5.70568742830374,2,TRUE
0,0,0,0,5.74643754852786,-2.52316680507125,100,TRUE
1,0,1,4,1.09258755395425,11.0670793031405,100,TRUE
1,0,1,0,-2.94396807534321,-0.134758833462801,53,TRUE
1,0,1,1,-1.81900547475125,4.21775085563963,100,TRUE
1,0,1,0,5.03401774255111,-2.54777127290191,5,TRUE
1,0,1,0,20.5935756494185,6.54669345870626,100,TRUE
1,0,0,0,-11.4374237559787,10.1128910008426,53,TRUE
0,1,1,4,2.24227095833972,-1.70579881160007,43,TRUE
1,1,0,0,-7.14561023755547,-4.90579441279787,6,TRUE
1,0,1,1,-6.4279711402887,-12.4339509858163,11,TRUE
1,1,0,0,-8.58682701942186,-0.365420212483833,52,TRUE
0,1,1,3,-18.7236259316724,3.35566152745157,22,TRUE
0,1,1,0,22.4369331327128,-4.93600668736656,100,TRUE
0,1,1,0,-7.33436204476675,-1.50108016698532,2,TRUE
1,0,1,3,-8.64030850940213,-1.62514142365501,12,TRUE
1,0,0,0,-1.70881429212589,1.25891179522061,9,TRUE
1,1,0,2,3.53107619654872,-2.00357117045068,44,TRUE
0,0,0,0,-12.6720718982451,0.329791110292032,47,TRUE
1,1,0,0,8.14011464723322,-6.4607346846126,100,TRUE
1,1,1,0,-8.82003985989697,4.57829958186942,100,TRUE
1,1,1,0,-6.59460401047567,8.76762732446999,47,TRUE
0,0,0,3,-1.81837019639583,-1.0911631367091,8,TRUE
1,0,0,1,-11.5384123158741,5.56522828544674,1,TRUE
0,0,1,0,14.6253772856516,2.11905969713262,100,TRUE
1,1,0,0,5.25275577028594,-4.62310868036179,100,TRUE
1,1,1,4,-10.8138029490149,1.32639888860062,100,TRUE
0,0,1,0,-9.2366306266297,1.3059444592671,36,TRUE
1,0,0,0,4.5626340358243,0.133277283921441,100,TRUE
1,1,0,0,0.548053156176636,2.85956071974574,100,TRUE
1,0,1,0,6.64173973727702,1.40827112038573,39,TRUE
0,1,0,0,3.63858079754128,1.24011289366174,100,TRUE
0,1,1,0,-1.88883791641589,7.09851896080692,40,TRUE
0,1,1,1,-10.8464939006452,-1.20508804521581,8,TRUE
0,1,1,4,-0.636233161947928,8.30596070743972,100,TRUE
