"x1","x2","x3","x4","x5","Tr","y","failed"
1,0,0,-12.1514526620349,-3.31931174442665,0,0.727667353908924,0
1,1,3,1.85016543204724,6.12623517333424,0,0.0828978625458412,1
1,1,2,16.6005682406435,1.98865854869034,0,0.0403620612570812,1
0,1,2,3.54879990633187,7.41040543411677,1,0.065006293022095,1
1,1,0,5.91143878059475,-5.67995184829129,1,0.69467635439922,1
0,1,0,-3.38723263227261,0.599730089902579,1,0.286704466241899,1
1,0,1,-5.05783005513179,-2.44087924094313,0,0.493033851186434,0
0,0,1,-4.24994257750851,-2.56130892134254,1,0.133667779619835,1
1,1,0,-4.62244953974444,3.64561367704639,0,2.5219238433211,1
1,1,0,-0.119675111554479,1.56799416655419,0,1.22411239027592,1
1,1,1,0.175652654977092,-0.298760753489114,0,0.268610765410903,1
0,0,2,-0.713109929765153,-8.35987216526572,0,0.0219129055077826,1
1,1,3,-7.47359537024612,-3.04177543587863,0,0.0284068859927051,1
1,1,0,2.12295157556149,2.87962861204128,0,1.33574776577271,1
1,1,4,11.6160091688222,2.8934987920103,0,0.00705146627503849,1
1,1,3,-5.77280644486502,2.80105214842471,0,0.0764751647917812,1
1,1,1,-4.5573750237494,5.3499620481062,1,3.89039899637823,1
1,1,0,0.625961887903216,5.39527823028956,1,8.41845097311387,1
1,1,0,0.907742731803367,-3.73465055843835,1,1.17638802466293,0
1,0,1,0.745753952561302,2.29951112030828,1,3.70051743503383,1
0,0,4,8.79649093845553,7.42718413796858,0,0.0228151141024232,1
1,0,0,0.897492480692534,-2.10129777846158,1,4.94319258833929,1
1,1,1,9.66392507081012,-3.60620051814967,1,0.251386217370796,1
1,0,0,-0.963230817235768,-1.78918418896519,1,3.87239725949864,0
0,0,4,0.745764171098891,-1.42567667664152,0,0.00756955683038255,1
1,1,4,8.36331554014674,-9.07175016626332,1,0.00319385521017708,1
1,0,0,8.46416536475412,-2.69648835916275,1,2.54832749384901,1
1,0,2,3.0892691981458,-0.691855595890956,0,0.161377244920375,1
1,0,0,-4.65643892139506,-6.76774368208785,0,0.868299550552274,1
0,1,3,-17.9748154442972,3.48535081851029,0,0.0938769924444464,1
1,1,0,-9.76644374809027,-1.7723296480354,1,1.18044243815045,0
1,0,0,-2.4228441423388,-3.83130677489525,0,1.29231168568344,1
1,1,3,11.008406939645,-1.07976819775231,0,0.0107981885476378,1
1,1,4,-9.02142197379986,0.0274516825782491,0,0.0182575980185314,1
1,0,0,1.39281111720194,4.57120634973113,0,3.71187225605051,0
1,0,0,-12.4594668340168,0.20766248990703,1,3.97479919716716,0
1,0,3,-3.97453556524708,-9.71959882079619,0,0.0154261484808432,1
1,0,0,4.78321836412098,1.39463209637219,1,5.33486149556248,0
1,0,0,-6.3143169040592,-5.61624741961559,1,4.26890107417435,1
1,1,2,-4.7575982149113,0.324822722001059,1,0.484670456183708,1
1,0,3,-2.70015399443468,-1.69080616438756,0,0.0649769513688076,1
1,0,1,2.69668439155985,-2.02957027534425,1,1.40731161887637,1
1,1,1,1.53797252561801,-1.35534334532324,1,0.696282647765046,1
1,1,0,7.12942910369177,-0.670351937835626,0,0.472115862234336,1
1,1,2,-6.65796854336969,1.12650464311984,0,0.18519962681732,1
1,1,1,-7.35682048794971,-3.02390683021447,1,0.966029914481124,1
1,1,0,-9.95953645297028,2.51616187074839,0,0.16768419245415,0
1,1,1,-5.92990772048117,8.63132411247055,1,2.9502512323599,0
1,1,1,-3.11819391711855,-2.58002653529855,1,0.772944583331595,1
0,1,2,6.63099392852747,-4.18082630975411,0,0.0114093083314051,1
1,1,2,3.1636487483745,-4.97634753972265,0,0.0283703577199164,1
1,0,3,5.46224579292289,4.62880845392851,1,0.01221755095996,0
1,1,4,-8.38742181823982,4.7318041248802,1,0.149617167563408,1
1,1,1,-4.48996256552334,-8.1596203807791,0,0.0842181455238512,1
1,1,4,9.18657913198911,-3.01301568378101,0,0.00272819190804705,1
1,1,0,4.62062570401832,4.79057188988192,0,1.60399599418691,1
1,1,4,0.553788794428172,3.76798487380253,1,0.0650714823575344,1
1,1,0,4.66079257385795,-4.0099956382074,1,0.99091320609053,0
1,0,2,-10.1884222908897,6.81218507688784,1,3.99829334889849,0
1,1,2,20.9556176694695,6.6750156531316,1,0.251619834851268,1
1,1,1,4.62849001649034,-0.713845918284127,0,0.179647066995544,1
1,1,0,27.1782017279841,-1.80182420159814,0,0.0888180110578389,1
1,0,0,-2.03437464404063,-3.91208816940123,0,1.23718982793088,1
1,0,1,-0.437439012301652,-0.121505976786251,1,2.54172412653072,1
1,0,0,0.636181499209222,-0.533335466937528,0,1.94079461689335,1
1,0,1,5.15174941932369,1.54932991590449,0,0.665620050539187,1
1,1,0,-3.97643322451816,-0.00675730485093062,1,4.19833025148553,1
1,1,3,-5.8588464871873,-4.55224677356408,0,0.0189446495410634,1
0,0,0,17.509020807228,0.58629967549345,0,0.070987173045675,0
0,0,1,-5.52640313381195,0.2038879531402,0,0.496826611520191,1
1,1,3,-9.9329262022835,-0.573354365794261,1,0.190261835154524,1
1,0,4,1.14296047062559,3.79575534549284,1,0.156697022303098,1
1,0,1,1.44057544498124,3.88374137608138,0,0.623377310112119,0
0,1,4,3.41087050976713,2.42970126843028,0,0.00520358966605259,1
0,0,3,-11.9723399302337,-5.30644403982147,0,0.028411021813237,1
1,1,0,-7.80151561286629,5.17248539130918,0,4.24941744973845,1
1,0,3,4.2996972393229,1.75121279735565,1,0.263731204495388,1
1,1,3,-14.5299628543836,-1.9646504166918,0,0.0582089437744371,1
1,1,3,-0.826542827986891,3.66630100855142,0,0.0629881312714972,1
1,1,0,-6.67808777938891,1.99397858901711,0,2.13692067743761,1
1,0,2,-0.14785421780438,8.40151046360551,1,0.810331411038551,0
1,0,0,3.46790281970421,-1.79511883064296,1,4.34853443728538,1
1,0,2,1.08311657446535,-3.65474078286493,0,0.10611744009984,1
1,0,1,-0.160419733774958,3.70213602802346,1,5.16344077293139,1
1,1,3,10.8901317486372,-1.24282379001596,1,0.036952856752473,1
1,1,2,7.32607917865704,-1.98236605829478,0,0.0371137761052484,1
1,1,2,-3.25653631019362,6.82298377100235,1,1.49999624199118,1
1,1,0,-0.654326008106921,9.55584246916301,1,0.547287388555781,0
1,1,1,12.2984012533645,-1.10662647554454,0,0.095536793324024,1
1,1,0,1.4020546644383,-0.211724473912156,1,2.73271434030477,1
1,0,1,3.66812076895451,5.68457843780932,0,1.63051228947478,1
1,1,0,-7.14539228127512,-2.13959340313139,1,0.72533399562162,0
1,1,2,-11.0769782490851,2.59817998524084,0,0.337868303896775,1
1,1,0,4.12523846209656,-2.75611780067317,0,0.0411862259109815,0
1,1,2,4.17313798631552,-6.87882661295754,1,0.0642124583928665,1
1,1,1,-5.98338338480461,-2.94395325475192,1,0.887815808193214,1
1,0,4,0.66159440017411,-2.03189177731329,0,0.0152658156457696,1
1,1,2,6.18241044004952,-1.08306032870151,1,0.167531937894187,1
1,0,0,12.6116586157792,1.55802746153067,1,2.12865752168,0
1,0,1,5.36986612835203,5.89053970113947,0,1.4987895621623,1
1,1,1,-6.84138703817257,-2.05633378608352,0,0.319726387721208,1
1,1,0,-4.54225847265459,2.5548489253869,0,2.00903522468876,0
1,1,1,9.27229644240614,5.12484214450992,1,1.36611431716712,1
1,1,0,-4.98678434274007,4.88536930454476,0,1.1806850725164,0
1,1,3,15.6886272567494,-6.57969553878452,0,0.00269482545058351,1
1,1,0,-9.80334455596716,1.71787008816917,1,8.90220477271794,1
1,1,3,9.24590311582709,-0.207895846966624,0,0.0144903243089179,1
1,0,0,4.52401913337015,-1.04082623591355,0,1.32872035758656,1
1,1,4,-0.812264115763114,4.73937710818987,0,0.0247055019267782,1
1,1,2,11.1480564312209,-3.47271455520029,1,0.0740912090629683,1
0,0,3,7.45399423942143,1.39618485918701,0,0.024894631131516,1
1,0,1,-0.597507441950185,-6.5236935167291,0,0.216819223932735,1
1,0,3,3.23552104288348,-2.88661754499959,1,0.117694647316191,1
0,0,0,-12.131050792187,12.7960958248533,0,1.84809491038322,0
1,0,0,12.0681557843988,3.24852021344788,1,0.471165540491082,0
1,1,1,-2.14261739136378,5.98541072047112,0,1.05299404057903,1
1,1,4,6.17583609490104,-1.73123747625921,1,0.0151685891216912,1
1,1,2,4.91870551874983,-0.938893790786873,1,0.188738607003802,1
0,1,4,3.08850020665678,1.12069507414185,0,0.00415046390603312,1
1,0,2,-12.9701617166298,0.787926464349404,0,0.686266047411737,1
1,1,3,-9.39492708806843,1.91374401836231,1,0.293961798889882,1
1,0,3,-3.5659130880593,0.378209604377442,0,0.102643095618698,1
0,0,1,-1.1742388149881,-0.245265291651439,0,0.332547850844861,1
1,0,0,19.2316856199587,8.87692244798288,0,1.14563535278042,0
0,0,1,-7.53517931696844,-5.98124646681477,0,0.176797821279648,1
1,0,1,-1.62739412702495,0.720573231196472,0,0.929557121962801,1
1,1,2,6.50720194179519,-1.89623451188594,0,0.0400381655938175,1
1,0,1,7.92010786923696,0.974828707901427,1,1.70798341474602,1
1,1,1,-12.2671329860818,3.90870048353509,0,1.47774522998209,1
1,1,0,6.57505473341646,9.65055377277302,1,6.39881466176915,0
1,0,0,-3.83215109753713,-0.593263343151877,0,2.65367110667877,1
1,1,0,-16.8945889318398,2.599004026732,0,5.03349508377373,1
1,1,4,-3.3960627328134,5.4089305398405,0,0.0338576354321973,1
0,0,1,-2.40463354252545,5.31734649930534,0,1.04986978360857,1
1,0,2,-8.68276351231296,0.7342714168994,0,0.497650575024437,1
1,1,0,0.0822145920432078,-0.461436699859854,1,2.86760404409694,1
1,1,1,-6.28276372559209,-1.02197935299938,1,1.30878943473536,1
1,0,0,0.204172564474518,-3.2627406485786,1,0.348359920705358,0
1,1,3,-2.53274550550231,-4.68532396540662,1,0.0507818922462227,1
1,1,1,0.706240038510337,-6.84031310712234,1,0.259970503216791,1
1,0,3,9.00314315739933,-0.7363855332674,1,0.116677206404283,1
1,0,1,-6.7002899659729,-3.5470168458467,0,0.595476705416543,1
1,1,3,16.0453058088118,1.95491408941917,0,0.0133607243064827,1
1,1,0,1.08198004802586,2.75263810204423,1,0.517576403903178,0
1,1,0,-7.91839858426577,-4.60668509547846,0,0.664417332750325,1
1,1,3,-4.73066879760095,-0.0475114524129392,0,0.041196082868524,1
1,0,2,3.35330156148186,1.94279010795165,1,0.915585570861709,1
0,1,0,7.18062204859914,1.50102436933884,1,0.158117820509866,1
1,1,0,-5.12345887444764,-4.32979103159334,0,0.571841239813407,1
1,1,1,0.101908869780324,4.18488355124035,0,0.634786606912183,1
1,1,1,3.20220806453254,-1.46149412290293,1,0.604708458744284,1
1,0,3,2.92971823116907,-2.53612344967383,0,0.0367572027553615,1
1,0,4,11.1455044462234,3.74084360861508,0,0.021438585017418,1
1,1,1,3.92319545759209,-3.03287897772244,0,0.121525362550633,1
1,1,4,-13.0202749664183,-2.24078316574077,1,0.0554328335425539,1
1,1,2,7.01636244899517,0.788477037164359,1,0.22529409953071,1
1,0,4,18.2415366783776,1.01761592539349,1,0.0266793188259553,1
1,1,0,-23.1351772996838,0.476909971069443,0,3.02553466989324,0
0,1,0,-2.38466487325749,1.26722803117744,0,0.605515881961777,1
0,0,0,2.81293049152985,-4.42445271352851,1,0.175402093673417,1
1,1,0,-9.72456531437511,5.19495622457874,1,5.34909026669272,0
1,1,3,5.17623571570806,-4.46158648553432,1,0.0302877290848837,1
1,0,3,-3.74835433938409,2.72499638242259,0,0.162689439999455,1
1,1,3,6.48617268578563,-0.739934614143172,1,0.0559860321855734,1
1,1,1,1.40061943608156,3.65172882871021,0,0.521865775512162,1
1,1,2,12.3411590574913,-6.0312485374591,0,0.0119202778229605,1
1,1,3,7.66033109391623,-14.3411761351941,1,0.00384671368441955,1
1,0,0,4.20599571675034,-1.75919744738997,0,1.18573085879591,1
1,0,0,8.50889241025869,-1.30777938691013,1,3.30986561948045,1
0,0,2,0.768094244071676,-1.45182172286184,1,0.0367174317438935,1
1,0,1,13.3896679551385,3.10715754769206,0,0.492670808995391,1
1,0,1,9.17975710663681,-1.22512788288439,0,0.292813404408794,1
1,1,3,1.57777740683368,4.41583497621011,0,0.0610284143871911,1
1,1,0,-19.935280406324,1.25343935546208,1,0.343198940778772,0
1,1,0,-0.683218796953213,-2.16420192743178,0,0.6260532773736,1
1,1,0,-16.470431994905,4.32218934307237,1,1.09927726325798,0
1,1,1,12.6325026696855,-3.66261142247444,0,0.0572852230312493,1
1,1,3,-11.6219914693591,3.36980008771361,1,0.150295170024037,0
1,0,3,0.17015339918219,1.56374884510667,1,0.343394465394809,1
1,1,1,6.20470753624546,-2.80299568295028,0,0.107594820540416,1
1,1,2,-0.381188911101134,2.33834852840429,1,0.517851823437165,1
1,1,1,-6.83204168785868,-2.67537152696731,1,0.993813104005463,1
1,1,2,-19.1066866854876,1.66762179031388,0,0.506738125730026,1
1,0,0,7.38193305076744,-1.47126847135131,0,0.99477817654061,1
1,1,2,-11.3887948416191,2.04262235706308,1,0.204772707776836,0
1,1,0,1.22521618791918,4.64760280163198,1,6.41860269606673,0
1,1,3,-6.49046236186955,-3.4402977879427,0,0.0245158160585283,1
1,1,3,4.81477836049289,-1.34059964231414,1,0.0563677673854939,1
1,0,0,0.715273424579749,8.73603284007022,0,7.63277058882591,0
1,0,0,-5.53468946897139,-1.39235114172203,0,2.57841789093401,1
1,0,2,-1.82551479061938,0.900632556731679,1,1.09306141096339,1
1,1,1,13.3215372935021,-0.220893307438445,1,0.367551518755616,1
0,1,1,-7.80087163024516,6.25727985388826,0,0.743158880819933,1
1,0,0,-9.81672637360555,1.77844304088937,1,12.8957593435408,0
1,1,1,-18.0197125500911,1.96630098141492,1,4.60680483840406,0
1,0,0,-0.437328099115533,-2.87421890964555,0,1.3428346327235,1
1,1,0,-4.73714769612583,-4.41753243867465,0,0.546809911824225,1
1,0,0,0.121225000324472,-4.14677134935731,0,1.0117421927102,1
1,1,1,-5.08044552277972,1.05448139512361,0,0.509106665926422,1
0,0,0,3.18315850549218,-0.805100603555875,0,0.126332051977956,0
1,1,1,4.58168403823823,0.809034472080661,1,0.843403849554089,1
1,0,0,-0.418723817766235,6.18109259333966,1,2.49688432352079,0
1,1,1,-1.0316181295081,4.0644457161324,0,0.673569933609642,1
1,0,1,-4.6297770755079,0.302023932649043,0,1.06721662448142,1
1,1,2,13.8421897614943,0.112703196605231,0,0.0344832058813471,1
1,0,1,-11.4504614223412,-7.98645093160976,0,0.360625124367073,1
1,1,0,7.42854697241635,3.75112359391984,1,0.381565152703983,0
1,1,3,-4.80150336988849,3.92817059126795,1,0.309232245816251,1
1,1,3,-0.576677434470383,-2.45968226303015,1,0.0673457128279502,1
1,1,4,-5.06151083439448,-7.9810250920087,0,0.00297614579352172,1
1,0,0,-8.90138420066305,0.18874034641037,1,1.70868779402052,0
1,1,3,-4.95672143587522,-1.44754098963137,1,0.112239704950535,1
0,1,0,0.798521852073513,-0.0921966371994607,0,0.370903049710355,1
1,1,3,-17.0750854305218,2.46338431706904,1,0.569966089261731,1
1,1,2,8.58451158235174,2.82463900760479,0,0.0846881720901086,1
1,0,1,-11.8054443807503,7.39603081970453,1,5.04444797805755,0
1,1,0,-3.84188943556622,-2.3475978704767,1,0.712236482650042,0
1,1,0,6.69509323518817,2.67675660411156,0,0.922208664424038,1
0,1,0,-1.16563413149192,-8.23630027244057,1,0.0452816432133932,1
1,0,1,0.945370527406276,4.41057574925511,0,1.55836200724231,1
1,0,0,6.45293634055407,-4.9482673850096,0,0.548480060226248,1
1,0,0,-2.74581174002768,-5.24770270895656,1,3.53473972127701,1
0,0,0,20.3209805975796,-3.0244234301743,1,0.06428869347013,1
1,0,3,-7.87218562147923,-3.25795427863839,0,0.070150307789236,1
1,0,3,2.00655400573924,-2.85193396328088,0,0.0370078093381083,1
1,1,0,-5.91647073210005,13.5909245987256,1,5.97656192850876,0
1,1,2,-0.896075759558016,-3.74944387694823,0,0.0481265834774842,1
1,1,4,-0.556945521604355,6.52926058892025,0,0.034113239169565,1
1,1,4,7.0877187751088,3.97410699215529,0,0.0120352840435001,1
0,1,0,-17.2516998097095,-1.07883795700092,0,1.13886095037823,1
1,1,1,5.88554190164805,3.29103725206923,0,0.351841690346629,1
1,0,3,7.45805881141788,-3.53119105705346,0,0.0218899853295168,1
1,0,0,5.77416039665853,-0.603539361649274,0,1.31896653976943,1
1,1,2,-0.103975228799392,6.6471893280731,1,1.1539248688185,1
1,1,0,-4.12500605067436,-1.61084813338601,1,2.06792413567503,0
0,1,0,-7.97889614241014,3.20835824170593,1,0.657818981548282,1
1,1,3,-10.4605789667763,-0.987858594428923,1,0.182669842634597,1
1,1,0,-6.41562168079287,2.76989633105972,0,2.43080925677074,1
1,0,3,7.28170340653558,0.283358284130227,0,0.0458767403491927,1
1,1,3,3.42480549530664,1.72002220961845,1,0.111741216043645,1
1,1,2,3.49699033119904,-5.05947845749224,0,0.0272569240599605,1
1,1,1,-7.05075278194496,-5.47870818361851,1,0.591728632576081,1
1,0,1,0.364360729252034,-2.31617527061698,1,1.27043095727762,0
1,1,1,0.469592158154946,-2.59261195087351,0,0.169809501525079,1
1,1,1,-2.74888206778148,4.78959685329885,1,3.06623713341359,1
1,1,2,9.44011122665958,4.18101902507329,0,0.103073068010002,1
1,0,1,3.57876140895293,2.17389351572557,1,2.94154240197279,1
1,1,0,-4.41906920658823,3.07452119980787,0,2.22866050608639,1
1,0,4,2.63191156569815,-4.14930379437273,0,0.008837525664232,1
1,1,0,-4.68982611077787,-1.70134359698278,1,3.20091163348268,1
1,0,0,6.28544101105881,0.0121823168903212,0,1.4291982245498,1
1,1,0,15.8366227904396,-1.96320791462277,1,0.686533927581545,1
1,0,2,7.02428166315923,1.98506847344841,1,0.203503932682471,0
1,0,1,10.9261619377526,-0.682060387810941,1,1.00132604169251,1
1,0,0,8.77095833847208,-3.00408584754469,0,0.67151143657005,1
1,1,0,4.11540263953207,4.20120528785833,0,1.48708395657636,1
1,0,4,7.49714141281678,0.136110862225756,0,0.0140527923153627,1
1,1,0,-7.67046959296587,-1.2233196362844,0,1.12126688134389,0
1,1,4,4.75921221244329,-5.28526186409751,1,0.0085383070829338,1
1,0,4,1.28846945142296,-1.77053156766405,0,0.0153320265245949,1
1,1,0,-1.06769387781875,-0.292184872268868,1,2.79037533948819,0
1,0,0,-0.511212554150141,1.87775444202594,0,3.33998892946806,1
0,1,1,8.38730412904856,2.60216423080516,1,0.0571818244279553,1
1,0,0,-4.7301655976116,6.69638751532052,0,11.3664883419611,1
1,1,0,-4.20353910221941,-0.841393676792691,1,3.64031214685075,1
1,1,3,-4.05730798250419,0.925040176414349,0,0.0472222441610205,1
1,0,0,-13.0071114934116,-1.86918129842224,0,1.99532738576333,0
1,0,0,-6.95252445220247,-1.95696122892861,0,2.56624330238939,1
1,0,0,-3.96695479122644,-0.505698576925617,0,2.72486375656091,1
1,1,2,-0.475997588876609,1.53593064571295,0,0.127848928882636,1
1,1,0,3.97168304176133,0.482084222654777,1,2.58847715219008,1
1,0,0,24.8631068558936,-8.7124062822194,0,0.070357584315094,1
1,1,0,-19.2975278150739,-0.143898201883788,0,3.55247491909164,1
1,1,2,-1.34685608908335,-7.92701682391037,1,0.078490739319646,1
1,1,0,9.15959597183814,-3.72444825210635,0,0.227629856283849,1
1,0,1,-9.97625452649699,-5.24446551134916,1,1.91274752404144,1
1,0,0,15.9652034452783,-1.49014288931196,0,0.531672685138561,1
0,1,2,-5.75250605030649,4.33813882378303,1,0.0710831083333812,1
0,1,0,1.39722395985628,4.18769835287723,0,0.802978229605659,1
1,0,1,-4.27235479240578,-1.78127602787977,0,0.699070420877432,1
1,0,1,-3.76607867312283,-6.12119789484517,1,1.03121827664384,1
1,0,4,-11.580909421988,1.19954085439663,0,0.0687199734885509,1
1,0,0,3.63949518696248,1.08810212335364,1,0.688293877368172,0
1,1,4,4.71842196998591,6.04470888757996,0,0.0212102183034655,1
1,1,0,-4.47184510467942,-1.08900267705313,1,1.32511723786592,0
1,1,2,14.1697541165039,0.404363898824993,0,0.0355982797556661,1
1,0,1,5.90358231965129,-2.28828300922132,1,1.06145277503595,1
1,0,0,1.20637379899503,-0.90010475547969,1,6.07734249097341,1
1,0,4,4.40165658687695,-9.60313864914694,0,0.00274824726869537,1
1,0,1,-15.8558047906696,5.43110975256192,1,0.533744582814517,0
1,1,0,4.48584058523234,1.92702940191973,1,3.28442937691672,1
1,1,1,17.8550681177807,-0.111743753669565,0,0.0771618513737399,1
1,0,4,8.40937947098018,4.07059909387423,1,0.0974535544136014,1
1,1,0,-10.0647833164488,-6.39358688693282,0,0.552280036564945,1
0,1,0,4.31006811327362,-4.51298929013423,1,0.061884212333666,1
